sample_id,severity,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,number
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous17,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous18,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous22,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous23,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous20,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous21,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous26,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous27,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous24,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous25,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous11,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous12,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous10,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous15,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous16,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous13,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$Anonymous14,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5404
5404,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5404.java,Targeting$EnumEffectiveDevicePlatforms,enum,1,1,0,1,2,1,0,0,0,0.0,,,2,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8,1,0,0,0,0,6,0,1,0,1,0,0,0,0,26,9,0,5404
11643,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11643.java,Mina2Configuration,class,12,13,1,12,59,1,0,8,1480,0.9629119,0.019480518999999998,0.019480518999999998,56,0,56,0,0,0,56,0,0,0,26,0,0,26,0,0,0,0,0,207,31,0,1,1,0,37,5,39,2,26,1,0,0,0,283,1,0,11643
695,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/695.java,ConstantPartitioner,class,7,8,1,7,12,1,0,8,39,0.77272725,0.14545454,0.29090908,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,2,0,0,46,5,0,1,0,0,0,2,11,1,8,1,0,0,0,61,1,0,695
11045,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11045.java,EncodingStrategy,innerclass,2,4,2,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,8,0,0,0,0,0,0,3,3,0,3,0,0,0,0,47,9,0,11045
2812,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2812.java,Context,class,5,46,34,12,4,1,0,0,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,1,0,3,0,3,0,0,0,0,10,9,0,2812
11736,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11736.java,AuthzAuditEventDbObj,class,13,14,1,13,62,1,0,36,1014,0.94871795,0.06802721,0.88095236,49,2,48,0,1,0,49,0,0,0,39,17,0,24,0,15,4,0,18,284,23,0,4,0,0,94,21,82,17,43,4,0,0,0,118,1,9,11736
11130,critical,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11130.java,ImageSource,class,0,1,1,0,4,1,1,0,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1025,0,11130
8275,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8275.java,ForeignKeyInfo$ForeignKeyCol,innerclass,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,10,1,0,8275
8275,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8275.java,ForeignKeyInfo,class,6,6,0,6,20,1,0,22,4,0.5555555999999999,0.44444445,0.7777778000000001,9,0,9,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,82,5,3,3,0,0,15,4,11,5,8,4,0,1,0,34,1,0,8275
8507,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8507.java,_Repository4Soap_QueryPendingSetsWithLocalWorkspaces,class,4,5,1,4,21,1,0,11,64,0.76470596,0.2647059,0.88235295,17,0,17,0,0,0,17,0,0,0,7,0,0,0,7,0,0,0,0,86,7,2,2,0,0,9,2,9,0,9,2,0,0,0,42,1,0,8507
1279,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1279.java,Undertow$Accesslog,innerclass,1,1,0,1,12,1,0,0,54,0.8333333,0.09090909,0.09090909,12,0,12,0,0,0,12,0,0,0,6,0,0,5,1,0,0,0,0,44,6,0,0,0,0,4,0,12,0,6,0,0,0,0,30,9,0,1279
1279,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1279.java,Undertow,class,2,2,0,2,13,1,0,1,66,0.85714287,0.07692308,0.07692308,13,0,13,0,0,0,13,0,0,0,7,0,0,7,0,0,1,0,0,92,7,0,0,0,0,0,1,9,0,7,0,0,1,0,67,9,0,1279
15005,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15005.java,SetOrderReferenceDetailsRequest,class,4,8,1,7,21,2,0,1,116,0.81428564,0.12857144,0.73333335,21,0,20,0,1,0,21,0,0,0,10,0,0,10,0,0,0,0,0,84,20,0,0,0,0,11,0,10,2,10,0,0,0,0,155,1,0,15005
13474,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13474.java,Result,enum,0,5,3,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,13474
12970,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12970.java,Capability,class,1,3,1,2,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0,12970
1442,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1442.java,BindableSolrParameter,class,0,0,0,0,5,1,0,0,4,0.6,0.3,0.4,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,2,0,0,22,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,1,0,1442
6271,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6271.java,NewNodePresentation,class,4,7,2,5,7,1,0,0,9,0.7142858,0.0,0.0,7,0,6,1,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,71,6,0,0,0,0,0,0,6,0,6,0,0,1,0,20,1,0,6271
14522,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14522.java,Callout,class,2,4,2,2,15,1,0,3,0,0.77777773,0.5,1.0,9,0,9,0,0,0,9,0,0,0,11,5,5,6,0,0,5,0,0,77,13,0,1,0,0,0,16,24,0,12,3,0,0,0,61,1,0,14522
1252,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1252.java,DefaultResourceService,class,1,1,0,1,2,1,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,2,0,1,0,0,0,0,10,1,0,1252
2613,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2613.java,MetaColumn,class,2,2,0,2,2,1,0,0,0,0.7083333,1.0,1.0,2,0,2,0,0,0,2,0,0,0,24,0,24,0,0,0,24,0,0,44,1,0,0,0,0,2,0,24,0,24,0,0,0,0,43,9,0,2613
6104,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/6104.java,Customer,class,8,8,0,8,9,2,0,4,24,0.75000006,0.16666667,0.22222222,9,0,8,0,1,0,9,0,0,0,3,0,0,3,0,0,0,0,0,35,4,0,0,0,0,1,0,5,0,4,0,0,0,0,35,1,0,6104
13890,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13890.java,ReportInstance,class,3,3,0,3,14,2,0,0,77,0.85714287,0.07692308,0.07692308,14,0,14,0,0,0,14,0,0,0,7,0,0,7,0,0,0,0,0,51,7,0,0,0,0,0,0,7,0,7,0,0,0,0,30,1,0,13890
9353,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9353.java,ClientSelectDeleteMutationPlan,class,16,16,0,16,20,1,0,31,8,0.7727274000000001,0.43939394,0.8333333,12,0,12,0,0,0,12,0,0,0,11,0,0,11,0,0,11,0,0,98,12,2,4,1,1,1,4,22,2,21,4,0,0,0,78,2,0,9353
14094,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14094.java,ConsoleProxyClientParam,class,1,1,0,1,28,1,0,1,283,0.9102563,0.0,0.0,26,0,26,0,0,0,26,0,0,0,12,0,0,12,0,0,0,0,0,93,14,0,1,0,0,1,1,13,1,12,1,0,0,0,31,1,0,14094
9019,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9019.java,MigrationLink,class,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,10,0,9019
8878,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8878.java,PagedResult,class,14,15,1,14,16,1,0,3,22,0.74725276,0.35897437,1.0,13,0,13,0,0,0,13,0,0,0,7,1,0,7,0,0,2,0,0,58,11,0,3,0,0,6,1,8,0,8,1,0,0,0,41,1,0,8878
13842,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13842.java,MqttConnectionState,class,1,1,0,1,27,1,0,2,299,0.92307687,0.04,0.04,26,0,26,0,0,0,26,0,0,0,13,0,0,13,0,0,0,0,0,96,14,0,1,0,0,0,9,25,1,13,1,0,0,0,67,1,0,13842
8474,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8474.java,SimpleMessage,class,9,13,1,12,16,1,0,3,37,0.7733334,0.0,0.0,15,0,15,0,0,0,15,0,0,0,10,0,0,10,0,0,10,0,0,70,13,0,0,0,0,0,6,12,1,11,1,0,0,0,41,1,0,8474
14122,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14122.java,PartitionCollapsingSchemas,class,12,13,1,12,26,1,0,29,25,0.8375,0.22222222,0.46666667,10,0,10,0,0,0,10,0,0,0,16,4,0,16,0,0,2,0,0,115,9,2,13,0,0,12,0,21,0,21,3,0,0,0,59,1,0,14122
5781,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5781.java,IteratorVariableElements,class,6,7,0,7,8,2,0,4,28,0.875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,8,0,0,34,8,0,0,0,0,1,7,8,0,8,0,0,0,0,23,1,0,5781
1068,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1068.java,ListKeysResult,class,5,6,1,5,38,1,0,18,75,0.75555557,0.08571429,0.08571429,15,0,15,0,0,0,15,0,0,0,3,0,0,3,0,0,0,0,0,92,22,1,24,1,6,10,5,12,7,7,1,0,0,0,99,1,0,1068
1730,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1730.java,LoopedModelImpl,class,12,14,1,13,51,1,0,20,57,0.78571427,0.0,0.0,14,0,12,0,2,0,14,0,0,0,7,1,0,0,7,0,1,0,0,156,35,0,12,0,0,7,0,10,0,9,1,0,0,0,61,1,0,1730
7625,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7625.java,TemplateConfiguration,class,17,19,1,18,172,1,0,145,837,0.93023264,0.0,0.0,43,0,37,5,0,1,38,0,0,0,11,0,0,11,0,0,0,0,0,387,35,1,27,0,3,11,4,14,7,14,2,0,0,0,286,17,0,7625
1240,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/1240.java,TestConfiguration$Activation,innerclass,2,2,0,2,3,2,0,2,0,0.0,,,2,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,9,18,0,1240
4270,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4270.java,AvroWrapper,class,2,5,1,4,12,1,0,4,0,0.14285715,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,31,8,0,6,0,1,0,1,3,0,2,1,0,0,0,28,1,0,4270
11931,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11931.java,Ipam,class,4,7,1,6,14,1,0,4,12,0.61111116,0.40909090000000004,1.0,12,0,12,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,55,11,0,1,0,1,4,4,11,8,5,1,0,0,0,20,1,0,11931
15000,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15000.java,PutAllEntryData,class,16,17,1,16,61,1,0,44,167,0.8402368,0.24307692,0.8523076999999999,26,0,24,0,0,2,26,0,0,0,13,0,2,6,2,3,3,0,1,221,15,0,18,0,12,6,16,54,0,25,2,0,0,0,171,9,0,15000
12785,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12785.java,CFRouteImpl,class,2,3,1,2,29,1,0,3,0,0.46666670000000005,0.6944444000000001,1.0,9,0,8,0,0,1,9,0,0,0,5,0,0,5,0,0,5,0,0,67,20,0,16,0,8,5,6,13,11,8,2,0,0,0,28,0,0,12785
10637,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10637.java,UpdateEntityResponse,class,3,3,0,3,4,2,0,0,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,13,2,0,1,0,0,0,0,1,0,1,0,0,0,0,14,1,0,10637
5190,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5190.java,TagTag,class,3,5,1,4,4,2,0,4,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,0,1,0,0,0,0,22,1,0,5190
3668,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/3668.java,PersistenceWithIntOffset,class,2,2,0,2,4,2,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,24,28,0,3668
13775,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13775.java,ObjectInFolderListImpl,class,8,9,0,9,8,1,0,1,3,0.6785714,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,1,0,4,0,0,1,0,0,30,4,0,1,0,0,4,2,6,1,4,1,0,0,0,33,1,0,13775
12245,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12245.java,MemberMBeanBridge,class,68,69,1,68,272,1,0,184,11434,0.9823357,0.028096087000000002,0.18300654,157,0,154,3,0,0,154,0,0,0,75,6,1,74,0,0,6,0,5,1060,148,10,49,16,8,26,55,237,8,175,5,0,0,1,540,1,6,12245
11956,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/11956.java,MessageComponent,class,3,3,0,3,23,2,0,7,15,0.64285713,0.2857143,0.72527474,14,0,14,0,0,0,14,0,0,0,6,0,0,6,0,0,0,0,0,104,14,0,6,0,2,7,15,33,0,14,2,0,0,0,77,1,0,11956
13004,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13004.java,RemoteProcessGroupDTO,class,9,10,1,9,61,2,0,9,1161,0.95666647,0.026122449,0.034285712999999995,50,0,50,0,0,0,50,0,0,0,24,0,0,24,0,0,0,0,0,200,24,0,9,0,0,26,7,29,2,24,5,0,0,0,147,1,0,13004
14186,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14186.java,MetricsTag,class,4,6,2,4,9,1,0,10,0,0.25,0.89285713,1.0,8,0,8,0,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,33,8,0,0,0,0,3,0,3,0,3,1,0,0,0,27,1,0,14186
10874,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10874.java,Release,class,3,3,0,3,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,1,0,10874
14568,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14568.java,ModifierOp,class,1,1,0,1,3,2,0,0,0,0.33333334,0.6666667,1.0,3,0,0,0,0,3,3,0,0,0,2,0,0,0,0,2,2,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,8,0,14568
14578,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14578.java,ExtendedCompletionList,class,2,2,0,2,6,1,0,0,3,0.5,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,2,0,0,0,0,0,0,4,0,2,0,0,0,0,12,1,0,14578
4210,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/4210.java,UnifyBasicTypeVariableTypeRule,class,9,10,1,9,9,2,0,7,18,0.75,0.17857143,0.35714287,8,0,8,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,0,31,4,0,1,0,0,6,0,6,0,4,1,0,0,0,37,1,0,4210
10864,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10864.java,ClusterServiceArtifactResponse$ClusterServiceArtifactResponseInfo,interface,1,1,0,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10864
10864,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10864.java,ClusterServiceArtifactResponse,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,1,0,10864
10131,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10131.java,MetricsIndexerSource,interface,2,2,0,2,14,1,0,0,91,1.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,32,0,0,0,0,32,0,0,0,48,0,0,0,0,0,32,0,32,1,32,0,0,0,0,84,1,0,10131
7877,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/7877.java,IntermediateModel,class,17,18,1,17,32,1,0,39,249,0.8641975000000001,0.18478261,0.5543478000000001,27,0,24,3,0,0,24,0,0,0,9,0,0,9,0,0,9,0,3,124,29,0,4,1,0,11,2,12,1,14,1,0,0,2,74,17,0,7877
13570,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13570.java,ResourceMethodConfigImpl,class,5,6,1,5,8,1,0,3,0,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,0,21,6,0,3,0,0,2,0,2,2,2,1,0,0,0,21,0,0,13570
5535,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/5535.java,FilterParams,class,2,2,0,2,7,1,0,0,9,0.7142858,0.2857143,1.0,7,0,7,0,0,0,7,0,0,0,6,0,0,6,0,0,6,0,0,34,6,0,0,0,0,0,0,6,0,6,0,0,0,0,78,1,0,5535
14590,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14590.java,Serializer,innerclass,2,6,4,2,3,1,0,13,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,6,0,0,0,0,1,0,0,0,10,9,0,14590
14590,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14590.java,Trigger,class,25,31,5,26,54,1,0,22,64,0.7642857,0.0,0.0,20,1,19,0,1,0,20,0,0,0,7,0,0,7,0,0,0,0,0,192,24,0,15,0,2,27,15,17,9,12,1,0,3,0,136,1,0,14590
14590,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14590.java,Deserializer,innerclass,8,8,0,8,3,1,0,12,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2,0,0,8,0,7,0,6,1,0,0,0,23,9,0,14590
14590,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14590.java,TriggerType,enum,5,8,3,5,4,1,0,3,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,0,1,0,0,0,0,2,0,0,0,44,1,0,14590
12687,major,/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12687.java,EnsemblExonVO,class,4,4,0,4,8,1,0,0,20,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,30,4,0,0,0,0,4,0,4,0,4,0,0,0,0,21,1,0,12687
