file,class,method,variable,usage
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,onMessageReceived/1[M],fs,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,isReadyToCheckpoint/0,lastCheckPointStep,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,isReadyToCheckpoint/0,peer,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,isReadyToCheckpoint/0,checkPointInterval,5
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,isReadyToCheckpoint/0,conf,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,checkpointPath/1[long],peer,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,checkpointPath/1[long],conf,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/14410.java,AsyncRcvdMsgCheckpointImpl$CheckpointPeerService,checkpointPath/1[long],job,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2708.java,MinShortAggregator,"combine/1[Aggregator<java.lang.Short,java.lang.Short>]",min,4
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2708.java,MinShortAggregator,result/0,min,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/2708.java,MinShortAggregator,aggregate/1[java.lang.Short],min,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],isSpnegoTokenCacheEnabled,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],remoteCallHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],KEY_DELEGATION_TOKEN_SERVICE_URLS,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],DT_MANAGER_HTTP_CLIENT_RETRY_POLICY_SPEC_KEY,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],DT_MANAGER_HTTP_CLIENT_RETRY_POLICY_SPEC_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],DT_MANAGER_HTTP_CLIENT_RETRY_POLICY_ENABLED_DEFAULT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],DT_MANAGER_HTTP_CLIENT_RETRY_POLICY_ENABLED_KEY,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,RemoteWasbDelegationTokenManager/1[Configuration],dtServiceUrls,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],OP_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],remoteCallHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],RENEW_DELEGATION_TOKEN_OP,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],DEFAULT_DELEGATION_TOKEN_MANAGER_ENDPOINT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],TOKEN_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,renewDelegationToken/1[Token<?>],dtServiceUrls,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],OP_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],remoteCallHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],DEFAULT_DELEGATION_TOKEN_MANAGER_ENDPOINT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],CANCEL_DELEGATION_TOKEN_OP,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],TOKEN_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,cancelDelegationToken/1[Token<?>],dtServiceUrls,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],WASB_DT_SERVICE_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],OP_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],GET_DELEGATION_TOKEN_OP,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],remoteCallHelper,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],DEFAULT_DELEGATION_TOKEN_MANAGER_ENDPOINT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],SERVICE_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],RENEWER_PARAM_KEY_NAME,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/12081.java,RemoteWasbDelegationTokenManager,getDelegationToken/1[java.lang.String],dtServiceUrls,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,inherited/0,INHERITED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,isActuallyInherited/1[TMember],OWNED,6
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,isActuallyInherited/1[TMember],IMPLEMENTED,6
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,"hasOwnedOrNotAbstractMember/2[int,MemberType]",OWNED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,markConsumed/1[MemberList<TMember>],consumed,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,"add/2[int,TMember]",nonImplemented,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,"add/2[int,TMember]",IMPLEMENTED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,"add/2[int,TMember]",memberMatrix,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasMixedAccessorPair/0,OWNED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasMixedAccessorPair/0,INHERITED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,toShortString/0,consumed,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,toShortString/0,SOURCE_COUNT_WITHOUT_CONSUMED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasInherited/0,INHERITED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasAccessorPair/0,OWNED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasAccessorPair/0,IMPLEMENTED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasAccessorPair/0,INHERITED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,"members/2[int,MemberType]",memberMatrix,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,isConsumed/1[TMember],consumed,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,nonImplemented/0,nonImplemented,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasOwned/0,OWNED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasOwnedAccessorPair/0,OWNED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,toString/0,consumed,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,toString/0,SOURCE_COUNT_WITHOUT_CONSUMED,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,toString/0,COLS,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasNonImplemented/0,nonImplemented,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,MemberMatrix/0,consumed,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,MemberMatrix/0,nonImplemented,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,MemberMatrix/0,MEMBER_TYPE_COUNT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,MemberMatrix/0,SOURCE_COUNT_WITHOUT_CONSUMED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,MemberMatrix/0,memberMatrix,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasSource/1[int],MEMBER_TYPE_COUNT,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasSource/1[int],memberMatrix,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,implemented/0,IMPLEMENTED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,hasImplemented/0,IMPLEMENTED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10853.java,MemberMatrix,owned/0,OWNED,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,getFieldAlias/0,fieldAlias,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,"_ParameterFieldReference/2[java.lang.String,java.lang.String]",fieldAlias,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,"_ParameterFieldReference/2[java.lang.String,java.lang.String]",parameterName,2
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,setFieldAlias/1[java.lang.String],fieldAlias,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,"writeAsElement/2[XMLStreamWriter,java.lang.String]",fieldAlias,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,"writeAsElement/2[XMLStreamWriter,java.lang.String]",parameterName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,getParameterName/0,parameterName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,readFromElement/1[XMLStreamReader],fieldAlias,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,readFromElement/1[XMLStreamReader],parameterName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/8340.java,_ParameterFieldReference,setParameterName/1[java.lang.String],parameterName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15180.java,SubProcessCommandLineArgs,putCommand/1[SubProcessCommandLineArgs.Command],parameters,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15180.java,SubProcessCommandLineArgs,getParameters/0,parameters,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/15180.java,SubProcessCommandLineArgs,"addCommand/2[java.lang.Integer,java.lang.String]",parameters,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/9341.java,CachePolicyConfOther,getContent/0,content,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10668.java,Customer388,"Customer388/2[java.lang.String,java.lang.String]",firstName,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10668.java,Customer388,"Customer388/2[java.lang.String,java.lang.String]",lastName,3
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10668.java,Customer388,toString/0,firstName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10668.java,Customer388,toString/0,lastName,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10668.java,Customer388,toString/0,id,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"getUnassignedRuleCallToken/3[EObject,RuleCall,INode]",grammarAccess,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_0_1_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_3_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],grammarAccess,10
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_4_0_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_4_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_4_3_1_0_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_4_3_1_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_1_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,init/1[IGrammarAccess],match_Variable_WSTerminalRuleCall_2_1_4_3_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_0_1_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_3_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_4_0_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_4_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_4_3_1_0_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_4_3_1_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_1_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/10068.java,SingleCodetemplateSyntacticSequencer,"emitUnassignedTokens/4[EObject,ISynTransition,INode,INode]",match_Variable_WSTerminalRuleCall_2_1_4_3_2_a,1
/Users/mac/Desktop/Code_Smell_Detection/dataset/data_class/metrics/dataset/13219.java,WindmillStateReader$StateTag,equals/1[java.lang.Object],kind,1
